"image_id";"is_updated";"travel_image";"travel_name"
4975;"1";"http://tong.visitkorea.or.kr/cms/resource/17/1979217_image2_1.jpg";"옥방천"
4976;"1";"http://tong.visitkorea.or.kr/cms/resource/98/2704498_image2_1.jpg";"워낭소리공원"
4977;"1";"http://tong.visitkorea.or.kr/cms/resource/24/1166824_image2_1.jpg";"천성사"
4978;"1";"http://tong.visitkorea.or.kr/cms/resource/43/222043_image2_1.jpg";"청량사(봉화)"
4979;"1";"http://tong.visitkorea.or.kr/cms/resource/93/1737993_image2_1.jpg";"청량산도립공원"
4980;"1";"http://tong.visitkorea.or.kr/cms/resource/13/2633013_image2_1.bmp";"청량산비나리마을"
4981;"1";"http://tong.visitkorea.or.kr/cms/resource/97/2766997_image2_1.jpg";"청량폭포"
4982;"1";"http://tong.visitkorea.or.kr/cms/resource/32/607832_image2_1.jpg";"청옥산"
4983;"1";"http://tong.visitkorea.or.kr/cms/resource/91/2409091_image2_1.JPG";"축서사(봉화)"
4984;"1";"http://tong.visitkorea.or.kr/cms/resource/80/1979180_image2_1.jpg";"춘양목송이마을"
4985;"0";"http://tong.visitkorea.or.kr/cms/resource/26/2769526_image2_1.png";"현불사"
4986;"1";"http://tong.visitkorea.or.kr/cms/resource/65/2674965_image2_1.JPG";"35번국도선유교"
4987;"1";"http://tong.visitkorea.or.kr/cms/resource/44/2026044_image2_1.jpg";"경북상주함창·이안·공검면[슬로시티]"
4988;"0";"http://tong.visitkorea.or.kr/cms/resource/51/2772651_image2_1.jpg";"경천섬(경천섬공원)"
4989;"1";"http://tong.visitkorea.or.kr/cms/resource/48/1967248_image2_1.jpg";"광덕사(상주)"
4990;"1";"http://tong.visitkorea.or.kr/cms/resource/39/2756739_image2_1.jpg";"나각산"
4991;"1";"http://tong.visitkorea.or.kr/cms/resource/17/2031217_image2_1.JPG";"낙동강경천대(경천대전망대)"
4992;"1";"http://tong.visitkorea.or.kr/cms/resource/94/1811294_image2_1.jpg";"남장사"
4993;"1";"http://tong.visitkorea.or.kr/cms/resource/62/1967462_image2_1.jpg";"노음산"
4994;"1";"http://tong.visitkorea.or.kr/cms/resource/44/181144_image2_1.jpg";"도남서원"
4995;"1";"http://tong.visitkorea.or.kr/cms/resource/06/1967506_image2_1.jpg";"동해사(상주)"
4996;"1";"http://tong.visitkorea.or.kr/cms/resource/07/2604707_image2_1.jpg";"문장대"
4997;"1";"http://tong.visitkorea.or.kr/cms/resource/89/2630989_image2_1.bmp";"밤원마을"
4998;"1";"http://tong.visitkorea.or.kr/cms/resource/85/2405185_image2_1.jpg";"백화산"
4999;"1";"http://tong.visitkorea.or.kr/cms/resource/55/1967555_image2_1.jpg";"북장사(상주)"
5000;"1";"http://tong.visitkorea.or.kr/cms/resource/76/1967576_image2_1.jpg";"상락사(상주)"
5001;"1";"http://tong.visitkorea.or.kr/cms/resource/34/181134_image2_1.jpg";"상주양진당"
5002;"1";"http://tong.visitkorea.or.kr/cms/resource/44/2672744_image2_1.jpg";"상주허씨비단직물"
5003;"1";"http://tong.visitkorea.or.kr/cms/resource/15/203115_image2_1.jpg";"상주화달리삼층석탑"
5004;"1";"http://tong.visitkorea.or.kr/cms/resource/51/181151_image2_1.jpg";"상주오작당"
5005;"1";"http://tong.visitkorea.or.kr/cms/resource/93/1967593_image2_1.jpg";"성주봉자연휴양림"
5006;"1";"http://tong.visitkorea.or.kr/cms/resource/25/609425_image2_1.jpg";"속리산국립공원(경북)"
5007;"1";"http://tong.visitkorea.or.kr/cms/resource/61/2632761_image2_1.bmp";"승곡마을"
5008;"1";"http://tong.visitkorea.or.kr/cms/resource/06/1958806_image2_1.jpg";"신흥사(상주)"
5009;"1";"http://tong.visitkorea.or.kr/cms/resource/87/1968187_image2_1.jpg";"연수암(상주)"
5010;"1";"http://tong.visitkorea.or.kr/cms/resource/62/1958962_image2_1.jpg";"오송폭포"
5011;"1";"http://tong.visitkorea.or.kr/cms/resource/70/1891370_image2_1.jpg";"옥량폭포"
5012;"1";"http://tong.visitkorea.or.kr/cms/resource/56/181156_image2_1.jpg";"용화사(상주)"
5013;"1";"http://tong.visitkorea.or.kr/cms/resource/38/1968238_image2_1.jpg";"용흥사(상주)"
5014;"1";"http://tong.visitkorea.or.kr/cms/resource/53/1891353_image2_1.jpg";"장각폭포"
5015;"1";"http://tong.visitkorea.or.kr/cms/resource/35/2044035_image2_1.jpg";"전고령가야왕릉"
5016;"1";"http://tong.visitkorea.or.kr/cms/resource/57/203057_image2_1.jpg";"전사벌왕릉"
5017;"1";"http://tong.visitkorea.or.kr/cms/resource/32/181032_image2_1.jpg";"정기룡장군유적지(충의사)"
5018;"1";"http://tong.visitkorea.or.kr/cms/resource/69/181169_image2_1.jpg";"존애원"
5019;"1";"http://tong.visitkorea.or.kr/cms/resource/08/1968308_image2_1.jpg";"청계사(상주)"
5020;"1";"http://tong.visitkorea.or.kr/cms/resource/19/1968319_image2_1.jpg";"청룡사(상주)"
5021;"1";"http://tong.visitkorea.or.kr/cms/resource/30/1958830_image2_1.jpg";"청화산농원"
5022;"1";"http://tong.visitkorea.or.kr/cms/resource/95/2756795_image2_1.JPG";"학전망대"
5023;"1";"http://tong.visitkorea.or.kr/cms/resource/55/2756755_image2_1.JPG";"함창명주테마파크공원(명주테마공원)"
5024;"1";"http://tong.visitkorea.or.kr/cms/resource/46/2687446_image2_1.jpg";"허씨비단직물"
5025;"1";"http://tong.visitkorea.or.kr/cms/resource/69/1968369_image2_1.jpg";"황령사(상주)"
5026;"1";"http://tong.visitkorea.or.kr/cms/resource/24/181324_image2_1.jpg";"흥암서원"
5027;"1";"http://tong.visitkorea.or.kr/cms/resource/99/2724199_image2_1.jpg";"가야산야생화식물원"
5028;"1";"http://tong.visitkorea.or.kr/cms/resource/16/2733516_image2_1.png";"가야산역사신화테마관"
5029;"1";"http://tong.visitkorea.or.kr/cms/resource/31/1399731_image2_1.jpg";"감응사(경북)"
5030;"1";"http://tong.visitkorea.or.kr/cms/resource/85/1399785_image2_1.jpg";"대가천계곡(무흘구곡)"
5031;"1";"http://tong.visitkorea.or.kr/cms/resource/41/1399841_image2_1.jpg";"독용산성"
5032;"1";"http://tong.visitkorea.or.kr/cms/resource/61/2738461_image2_1.jpg";"뒷미지수변공원(뒤미지)"
5033;"1";"http://tong.visitkorea.or.kr/cms/resource/85/2738485_image2_1.jpg";"무흘구곡선바위"
5034;"1";"http://tong.visitkorea.or.kr/cms/resource/58/2780458_image2_1.jpg";"선석사(경북)"
5035;"1";"http://tong.visitkorea.or.kr/cms/resource/91/1968291_image2_1.jpg";"성주가야산녹색체험마을"
5036;"1";"http://tong.visitkorea.or.kr/cms/resource/11/1613511_image2_1.jpg";"성주경산리성밖숲"
5037;"1";"http://tong.visitkorea.or.kr/cms/resource/21/2727421_image2_1.jpg";"성주성산동고분군"
5038;"1";"http://tong.visitkorea.or.kr/cms/resource/56/2605556_image2_1.jpg";"성주세종대왕자태실"
5039;"1";"http://tong.visitkorea.or.kr/cms/resource/22/1401922_image2_1.jpg";"성주한개마을"
5040;"1";"http://tong.visitkorea.or.kr/cms/resource/68/2738468_image2_1.jpg";"성주역사테마공원"
5041;"1";"http://tong.visitkorea.or.kr/cms/resource/47/1403047_image2_1.jpg";"성주향교"
5042;"1";"http://tong.visitkorea.or.kr/cms/resource/19/2551119_image2_1.bmp";"심원사(성주)"
5043;"1";"http://tong.visitkorea.or.kr/cms/resource/91/1403191_image2_1.jpg";"임정사(경북)"
5044;"1";"http://tong.visitkorea.or.kr/cms/resource/77/1403277_image2_1.jpg";"포천계곡"
5045;"1";"http://tong.visitkorea.or.kr/cms/resource/09/2724209_image2_1.jpg";"회연서원"
5046;"1";"http://tong.visitkorea.or.kr/cms/resource/52/2680852_image2_1.bmp";"500년왕버들숲별의별성주여행<별의별여행,성주를담다>"
5047;"1";"http://tong.visitkorea.or.kr/cms/resource/75/186975_image2_1.jpg";"개목사(안동)"
5048;"1";"http://tong.visitkorea.or.kr/cms/resource/52/2732652_image2_1.jpg";"고산서원(안동)"
5049;"1";"http://tong.visitkorea.or.kr/cms/resource/82/2622282_image2_1.jpg";"고산정"
5050;"1";"http://tong.visitkorea.or.kr/cms/resource/97/178197_image2_1.jpg";"광산김씨유일재고택"
5051;"1";"http://tong.visitkorea.or.kr/cms/resource/40/1979140_image2_1.jpg";"광흥사(안동)"
5052;"1";"http://tong.visitkorea.or.kr/cms/resource/70/2622270_image2_1.jpg";"권정생동화나라"
5053;"1";"http://tong.visitkorea.or.kr/cms/resource/14/2738414_image2_1.jpg";"그라스원"
5054;"0";"http://tong.visitkorea.or.kr/cms/resource/92/2769092_image2_1.jpg";"금소생태공원"
5055;"1";"http://tong.visitkorea.or.kr/cms/resource/46/2675646_image2_1.JPG";"낙강물길공원"
5056;"1";"http://tong.visitkorea.or.kr/cms/resource/03/178203_image2_1.jpg";"낙암정"
5057;"1";"http://tong.visitkorea.or.kr/cms/resource/76/2666776_image2_1.jpg";"농암종택"
5058;"1";"http://tong.visitkorea.or.kr/cms/resource/69/178269_image2_1.jpg";"도산온천"
5059;"1";"http://tong.visitkorea.or.kr/cms/resource/36/2650436_image2_1.jpg";"만휴정"
5060;"1";"http://tong.visitkorea.or.kr/cms/resource/36/201136_image2_1.jpg";"묵계서원및안동김씨묵계종택"
5061;"1";"http://tong.visitkorea.or.kr/cms/resource/01/2698901_image2_1.bmp";"버스로기획"
5062;"1";"http://tong.visitkorea.or.kr/cms/resource/30/2533130_image2_1.jpg";"법흥동고성이씨탑동파종택"
5063;"1";"http://tong.visitkorea.or.kr/cms/resource/63/2620863_image2_1.jpg";"병산서원[유네스코세계문화유산]"
5064;"1";"http://tong.visitkorea.or.kr/cms/resource/16/2654216_image2_1.jpg";"봉정사[유네스코세계문화유산]"
5065;"1";"http://tong.visitkorea.or.kr/cms/resource/21/2654421_image2_1.jpg";"부용대"
5066;"1";"http://tong.visitkorea.or.kr/cms/resource/17/763217_image2_1.jpg";"산수정"
5067;"1";"http://tong.visitkorea.or.kr/cms/resource/22/2611122_image2_1.bmp";"서로가"
5068;"0";"http://tong.visitkorea.or.kr/cms/resource/85/2768985_image2_1.jpg";"신세동벽화마을"
5069;"1";"http://tong.visitkorea.or.kr/cms/resource/88/1979188_image2_1.jpg";"안동가송마을"
5070;"1";"http://tong.visitkorea.or.kr/cms/resource/43/2669943_image2_1.jpg";"안동군자마을(오천유적지)"
5071;"1";"http://tong.visitkorea.or.kr/cms/resource/32/2590632_image2_1.bmp";"안동놀팍"
5072;"1";"http://tong.visitkorea.or.kr/cms/resource/87/2367687_image2_1.jpg";"안동법흥사지칠층전탑"
5073;"1";"http://tong.visitkorea.or.kr/cms/resource/35/763235_image2_1.jpg";"안동사신리느티나무"
5074;"1";"http://tong.visitkorea.or.kr/cms/resource/84/178284_image2_1.jpg";"안동삼산정"
5075;"1";"http://tong.visitkorea.or.kr/cms/resource/74/201174_image2_1.jpg";"안동송사동소태나무"
5076;"1";"http://tong.visitkorea.or.kr/cms/resource/97/2018997_image2_1.jpg";"안동온뜨레피움"
5077;"1";"http://tong.visitkorea.or.kr/cms/resource/96/763296_image2_1.jpg";"안동용계리은행나무"
5078;"1";"http://tong.visitkorea.or.kr/cms/resource/83/203583_image2_1.jpg";"안동운흥동당간지주와오층전탑"
5079;"1";"http://tong.visitkorea.or.kr/cms/resource/05/763305_image2_1.jpg";"안동의성김씨종택"
5080;"1";"http://tong.visitkorea.or.kr/cms/resource/31/568131_image2_1.jpg";"안동이천동마애여래입상"
5081;"1";"http://tong.visitkorea.or.kr/cms/resource/74/2511874_image2_1.jpg";"안동임청각"
5082;"1";"http://tong.visitkorea.or.kr/cms/resource/50/1133950_image2_1.jpg";"안동장승공원"
5083;"1";"http://tong.visitkorea.or.kr/cms/resource/76/763276_image2_1.jpg";"안동주하리뚝향나무"
5084;"1";"http://tong.visitkorea.or.kr/cms/resource/61/763261_image2_1.jpg";"안동진성이씨종택(안동주하동경류정종택)"
5085;"1";"http://tong.visitkorea.or.kr/cms/resource/43/2654743_image2_1.jpg";"안동하회마을[유네스코세계문화유산]"
5086;"1";"http://tong.visitkorea.or.kr/cms/resource/56/1967956_image2_1.jpg";"안동하회촌"
5087;"1";"http://tong.visitkorea.or.kr/cms/resource/86/2672786_image2_1.jpg";"안동(풍산)한지공장"
5088;"1";"http://tong.visitkorea.or.kr/cms/resource/75/2564475_image2_1.jpg";"안동계명산자연휴양림"
5089;"1";"http://tong.visitkorea.or.kr/cms/resource/88/2534088_image2_1.jpg";"안동다례원[다례체험]"
5090;"1";"http://tong.visitkorea.or.kr/cms/resource/06/178306_image2_1.jpg";"안동댐"
5091;"1";"http://tong.visitkorea.or.kr/cms/resource/11/2669911_image2_1.jpg";"안동민속촌"
5092;"1";"http://tong.visitkorea.or.kr/cms/resource/65/2369165_image2_1.jpg";"안동시장찜닭골목"
5093;"1";"http://tong.visitkorea.or.kr/cms/resource/88/2733088_image2_1.jpg";"안동태사묘"
5094;"1";"http://tong.visitkorea.or.kr/cms/resource/97/1979197_image2_1.jpg";"안동포마을"
5095;"1";"http://tong.visitkorea.or.kr/cms/resource/12/2738412_image2_1.jpg";"안동학가산온천"
5096;"1";"http://tong.visitkorea.or.kr/cms/resource/15/2436215_image2_1.jpg";"안동호반자연휴양림"
5097;"1";"http://tong.visitkorea.or.kr/cms/resource/95/763295_image2_1.jpg";"역동서원"
5098;"1";"http://tong.visitkorea.or.kr/cms/resource/00/2661200_image2_1.jpg";"영호루"
5099;"1";"http://tong.visitkorea.or.kr/cms/resource/53/181553_image2_1.jpg";"예안향교"
5100;"1";"http://tong.visitkorea.or.kr/cms/resource/96/2738396_image2_1.jpg";"용담사계곡"
5101;"0";"http://tong.visitkorea.or.kr/cms/resource/51/2769451_image2_1.jpg";"웅부공원"
5102;"1";"http://tong.visitkorea.or.kr/cms/resource/20/671320_image2_1.jpg";"원주변씨간재종택및간재정"
5103;"1";"http://tong.visitkorea.or.kr/cms/resource/49/2669949_image2_1.jpg";"월영교"
5104;"1";"http://tong.visitkorea.or.kr/cms/resource/37/2710437_image2_1.jpg";"유하사(안동)"
5105;"1";"http://tong.visitkorea.or.kr/cms/resource/00/2720600_image2_1.jpg";"임하댐"
5106;"1";"http://tong.visitkorea.or.kr/cms/resource/27/763327_image2_1.jpg";"전주유씨무실종택"
5107;"1";"http://tong.visitkorea.or.kr/cms/resource/85/2733085_image2_1.jpg";"제비원석불"
5108;"1";"http://tong.visitkorea.or.kr/cms/resource/02/187002_image2_1.jpg";"지례예술촌"
5109;"1";"http://tong.visitkorea.or.kr/cms/resource/96/2707096_image2_1.jpg";"칠계재"
5110;"1";"http://tong.visitkorea.or.kr/cms/resource/50/2038050_image2_1.jpg";"퇴계종택"
5111;"1";"http://tong.visitkorea.or.kr/cms/resource/65/181565_image2_1.jpg";"퇴계태실"
5112;"1";"http://tong.visitkorea.or.kr/cms/resource/82/2367682_image2_1.jpg";"하회겸암정사"
5113;"1";"http://tong.visitkorea.or.kr/cms/resource/78/764578_image2_1.jpg";"화천서원"
5114;"1";"http://tong.visitkorea.or.kr/cms/resource/24/2648724_image2_1.jpg";"강구항"
5115;"0";"http://tong.visitkorea.or.kr/cms/resource/31/2769131_image2_1.jpg";"경정항"
5116;"1";"http://tong.visitkorea.or.kr/cms/resource/48/1614848_image2_1.jpg";"경정해수욕장"
5117;"1";"http://tong.visitkorea.or.kr/cms/resource/59/2614459_image2_1.bmp";"고래불해안(경북동해안국가지질공원)"
5118;"1";"http://tong.visitkorea.or.kr/cms/resource/10/1967610_image2_1.jpg";"괴시리전통마을"
5119;"1";"http://tong.visitkorea.or.kr/cms/resource/13/2026513_image2_1.jpg";"국립칠보산자연휴양림"
5120;"1";"http://tong.visitkorea.or.kr/cms/resource/43/183143_image2_1.jpg";"남호해수욕장"
5121;"1";"http://tong.visitkorea.or.kr/cms/resource/15/2014115_image2_1.jpg";"대게원조차유어촌체험마을"
5122;"1";"http://tong.visitkorea.or.kr/cms/resource/10/575910_image2_1.jpg";"대진1리어촌체험마을"
5123;"1";"http://tong.visitkorea.or.kr/cms/resource/65/2021965_image2_1.jpg";"대진해수욕장"
5124;"1";"http://tong.visitkorea.or.kr/cms/resource/54/187354_image2_1.jpg";"덕천해수욕장"
5125;"1";"http://tong.visitkorea.or.kr/cms/resource/28/2661428_image2_1.jpg";"벌영리메타세콰이어길"
5126;"1";"http://tong.visitkorea.or.kr/cms/resource/27/2715727_image2_1.jpg";"산성계곡생태공원"
5127;"1";"http://tong.visitkorea.or.kr/cms/resource/28/2651028_image2_1.jpg";"삼사해상공원(삼사해상산책로)"
5128;"1";"http://tong.visitkorea.or.kr/cms/resource/35/201835_image2_1.jpg";"신돌석장군생가및유적지"
5129;"1";"http://tong.visitkorea.or.kr/cms/resource/17/2614517_image2_1.bmp";"영덕대부정합(경북동해안국가지질공원)"
5130;"1";"http://tong.visitkorea.or.kr/cms/resource/23/2614523_image2_1.bmp";"영덕화강섬록암해안(경북동해안국가지질공원)"
5131;"1";"http://tong.visitkorea.or.kr/cms/resource/17/1801817_image2_1.jpg";"영덕대게마을"
5132;"1";"http://tong.visitkorea.or.kr/cms/resource/02/1968202_image2_1.jpg";"영덕조각공원"
5133;"1";"http://tong.visitkorea.or.kr/cms/resource/20/2043620_image2_1.jpg";"영덕풍력발전단지"
5134;"1";"http://tong.visitkorea.or.kr/cms/resource/09/2043609_image2_1.jpg";"영덕해맞이공원"
5135;"0";"http://tong.visitkorea.or.kr/cms/resource/46/2769146_image2_1.jpg";"영리해수욕장"
5136;"1";"http://tong.visitkorea.or.kr/cms/resource/67/786067_image2_1.jpg";"오보해수욕장"
5137;"1";"http://tong.visitkorea.or.kr/cms/resource/66/2765566_image2_1.jpg";"오천솔밭유원지"
5138;"0";"http://tong.visitkorea.or.kr/cms/resource/58/2769158_image2_1.jpg";"오포해수욕장"
5139;"1";"http://tong.visitkorea.or.kr/cms/resource/21/2716521_image2_1.jpg";"옥계계곡"
5140;"1";"http://tong.visitkorea.or.kr/cms/resource/36/2614536_image2_1.bmp";"원생대변성암(경북동해안국가지질공원)"
5141;"1";"http://tong.visitkorea.or.kr/cms/resource/68/183168_image2_1.jpg";"유금사(영덕)"
5142;"1";"http://tong.visitkorea.or.kr/cms/resource/58/2037158_image2_1.jpg";"인량리전통테마마을"
5143;"1";"http://tong.visitkorea.or.kr/cms/resource/64/2743164_image2_1.jpg";"장사상륙작전전승기념공원"
5144;"1";"http://tong.visitkorea.or.kr/cms/resource/61/2021961_image2_1.jpg";"장사해수욕장"
5145;"1";"http://tong.visitkorea.or.kr/cms/resource/24/201924_image2_1.jpg";"장육사"
5146;"1";"http://tong.visitkorea.or.kr/cms/resource/43/2614543_image2_1.bmp";"죽도산퇴적암(경북동해안국가지질공원)"
5147;"1";"http://tong.visitkorea.or.kr/cms/resource/22/218722_image2_1.jpg";"차유돔바위"
5148;"1";"http://tong.visitkorea.or.kr/cms/resource/19/2689619_image2_1.jpg";"창수전시림"
5149;"1";"http://tong.visitkorea.or.kr/cms/resource/51/2614551_image2_1.bmp";"철암산화석산지(경북동해안국가지질공원)"
5150;"1";"http://tong.visitkorea.or.kr/cms/resource/31/1230631_image2_1.jpg";"축산항"
5151;"1";"http://tong.visitkorea.or.kr/cms/resource/94/183194_image2_1.jpg";"하저해수욕장"
5152;"1";"http://tong.visitkorea.or.kr/cms/resource/37/2704937_image2_1.jpg";"국립검마산자연휴양림"
5153;"1";"http://tong.visitkorea.or.kr/cms/resource/56/1979156_image2_1.jpg";"금강소나무생태경영림"
5154;"1";"http://tong.visitkorea.or.kr/cms/resource/75/1979175_image2_1.jpg";"본신계곡"
5155;"1";"http://tong.visitkorea.or.kr/cms/resource/61/2043661_image2_1.jpg";"선바위관광지"
5156;"1";"http://tong.visitkorea.or.kr/cms/resource/66/1979166_image2_1.jpg";"영양두들마을"
5157;"1";"http://tong.visitkorea.or.kr/cms/resource/86/2533886_image2_1.jpg";"영양주실마을"
5158;"1";"http://tong.visitkorea.or.kr/cms/resource/50/2746650_image2_1.jpg";"일월산황씨부인당"
5159;"1";"http://tong.visitkorea.or.kr/cms/resource/25/2511925_image2_1.jpg";"장계향문화체험교육원(음식디미방)"
5160;"1";"http://tong.visitkorea.or.kr/cms/resource/84/898484_image2_1.jpg";"조지훈/오일도/이문열문학기행"
5161;"1";"http://tong.visitkorea.or.kr/cms/resource/81/207881_image2_1.jpg";"구고서원"
5162;"1";"http://tong.visitkorea.or.kr/cms/resource/50/1979150_image2_1.jpg";"구성공원"
5163;"1";"http://tong.visitkorea.or.kr/cms/resource/48/2447148_image2_1.JPG";"국립산림치유원"
5164;"1";"http://tong.visitkorea.or.kr/cms/resource/79/1718679_image2_1.jpg";"무섬외나무다리"
5165;"1";"http://tong.visitkorea.or.kr/cms/resource/71/2020871_image2_1.jpg";"무쇠달마을"
5166;"1";"http://tong.visitkorea.or.kr/cms/resource/84/207884_image2_1.jpg";"백산서원(영주)"
5167;"1";"http://tong.visitkorea.or.kr/cms/resource/22/2654222_image2_1.jpg";"부석사[유네스코세계문화유산]"
5168;"1";"http://tong.visitkorea.or.kr/cms/resource/99/2376699_image2_1.jpg";"비로사(영주)"
5169;"1";"http://tong.visitkorea.or.kr/cms/resource/84/2534184_image2_1.jpg";"상석리왜가리(백로)서식지"
5170;"1";"http://tong.visitkorea.or.kr/cms/resource/25/2031725_image2_1.jpg";"선비촌"
5171;"1";"http://tong.visitkorea.or.kr/cms/resource/51/2589651_image2_1.JPG";"소백산국망봉돼지바위"
5172;"1";"http://tong.visitkorea.or.kr/cms/resource/26/2534126_image2_1.jpg";"소백산단산포도마을"
5173;"1";"http://tong.visitkorea.or.kr/cms/resource/54/1614854_image2_1.jpg";"수도리전통마을"
5174;"1";"http://tong.visitkorea.or.kr/cms/resource/92/207892_image2_1.jpg";"순흥향교"
5175;"1";"http://tong.visitkorea.or.kr/cms/resource/49/2534049_image2_1.jpg";"영주괴헌고택"
5176;"1";"http://tong.visitkorea.or.kr/cms/resource/44/2534044_image2_1.jpg";"영주금성대군신단"
5177;"1";"http://tong.visitkorea.or.kr/cms/resource/76/2563076_image2_1.jpg";"영주무섬마을"
5178;"0";"http://tong.visitkorea.or.kr/cms/resource/33/2534033_image2_1.jpg";"영주석교리석조여래입상"
5179;"1";"http://tong.visitkorea.or.kr/cms/resource/86/2536286_image2_1.jpg";"영주순흥벽화고분"
5180;"1";"http://tong.visitkorea.or.kr/cms/resource/01/207901_image2_1.jpg";"영주신암리마애여래삼존상"
5181;"1";"http://tong.visitkorea.or.kr/cms/resource/13/1979213_image2_1.jpg";"영주포교당"
5182;"1";"http://tong.visitkorea.or.kr/cms/resource/63/209163_image2_1.jpg";"영주향교"
5183;"1";"http://tong.visitkorea.or.kr/cms/resource/93/2765593_image2_1.jpg";"영주호용마루공원"
5184;"1";"http://tong.visitkorea.or.kr/cms/resource/56/2550556_image2_1.JPG";"오계서원"
5185;"1";"http://tong.visitkorea.or.kr/cms/resource/55/207755_image2_1.jpg";"장수조이월드"
5186;"1";"http://tong.visitkorea.or.kr/cms/resource/04/2376704_image2_1.jpg";"죽계구곡"
5187;"1";"http://tong.visitkorea.or.kr/cms/resource/76/1968276_image2_1.jpg";"죽령"
5188;"1";"http://tong.visitkorea.or.kr/cms/resource/28/2707128_image2_1.jpg";"진월사(영주)"
5189;"1";"http://tong.visitkorea.or.kr/cms/resource/32/2031732_image2_1.jpg";"초암사(영주)"
5190;"1";"http://tong.visitkorea.or.kr/cms/resource/99/2737999_image2_1.jpg";"풍기향교"
5191;"1";"http://tong.visitkorea.or.kr/cms/resource/20/207720_image2_1.jpg";"흑석사(영주)"
5192;"1";"http://tong.visitkorea.or.kr/cms/resource/47/2352247_image2_1.jpg";"희방계곡"
5193;"1";"http://tong.visitkorea.or.kr/cms/resource/81/2366281_image2_1.jpg";"희방사(영주)"
5194;"0";"http://tong.visitkorea.or.kr/cms/resource/68/2769468_image2_1.jpg";"가래실문화마을"
5195;"1";"http://tong.visitkorea.or.kr/cms/resource/09/2758509_image2_1.jpg";"거조사"
5196;"1";"http://tong.visitkorea.or.kr/cms/resource/49/1958149_image2_1.jpg";"덕강서원"
5197;"1";"http://tong.visitkorea.or.kr/cms/resource/56/732856_image2_1.jpg";"만불사(영천)"
5198;"1";"http://tong.visitkorea.or.kr/cms/resource/42/1614942_image2_1.jpg";"보현산천문대"
5199;"1";"http://tong.visitkorea.or.kr/cms/resource/95/2005695_image2_1.jpg";"보현산(영천)"
5200;"0";"http://tong.visitkorea.or.kr/cms/resource/79/2769479_image2_1.jpg";"보현산댐전망대"
5201;"1";"http://tong.visitkorea.or.kr/cms/resource/39/2639439_image2_1.JPG";"영천목재문화체험장"
5202;"1";"http://tong.visitkorea.or.kr/cms/resource/09/605409_image2_1.jpg";"영천별빛마을"
5203;"0";"http://tong.visitkorea.or.kr/cms/resource/31/2769231_image2_1.jpg";"영천댐하류공원"
5204;"1";"http://tong.visitkorea.or.kr/cms/resource/74/2611274_image2_1.JPG";"영천전투메모리얼파크"
5205;"1";"http://tong.visitkorea.or.kr/cms/resource/32/1614932_image2_1.jpg";"영천조양각"
5206;"1";"http://tong.visitkorea.or.kr/cms/resource/21/2609921_image2_1.JPG";"영천한의마을"
5207;"1";"http://tong.visitkorea.or.kr/cms/resource/05/2005705_image2_1.jpg";"옥간정"
5208;"1";"http://tong.visitkorea.or.kr/cms/resource/22/702622_image2_1.jpg";"은해사(영천)"
5209;"1";"http://tong.visitkorea.or.kr/cms/resource/20/2758520_image2_1.png";"임고강변공원"
5210;"1";"http://tong.visitkorea.or.kr/cms/resource/16/2005716_image2_1.jpg";"임고서원"
5211;"1";"http://tong.visitkorea.or.kr/cms/resource/62/2770362_image2_1.jpg";"창대서원"
5212;"1";"http://tong.visitkorea.or.kr/cms/resource/28/2671628_image2_1.jpg";"치산계곡"
5213;"1";"http://tong.visitkorea.or.kr/cms/resource/89/1615189_image2_1.jpg";"가오실공원"
5214;"1";"http://tong.visitkorea.or.kr/cms/resource/72/1958772_image2_1.jpg";"동악사(예천)"
5215;"1";"http://tong.visitkorea.or.kr/cms/resource/82/1958782_image2_1.jpg";"명봉사(예천)"
5216;"1";"http://tong.visitkorea.or.kr/cms/resource/80/1614980_image2_1.jpg";"보문사(예천)"
5217;"1";"http://tong.visitkorea.or.kr/cms/resource/90/1958790_image2_1.jpg";"서악사(예천)"
5218;"1";"http://tong.visitkorea.or.kr/cms/resource/94/1958794_image2_1.jpg";"선몽대"
5219;"1";"http://tong.visitkorea.or.kr/cms/resource/22/2619622_image2_1.bmp";"예천곤충연구소&곤충생태원"
5220;"1";"http://tong.visitkorea.or.kr/cms/resource/43/691943_image2_1.jpg";"예천금남리황목근(팽나무)"
5221;"1";"http://tong.visitkorea.or.kr/cms/resource/67/893167_image2_1.jpg";"예천금당실마을"
5222;"1";"http://tong.visitkorea.or.kr/cms/resource/46/2638646_image2_1.JPG";"예천목재문화체험장"
5223;"1";"http://tong.visitkorea.or.kr/cms/resource/13/1615213_image2_1.jpg";"예천백두대간파워스팟"
5224;"1";"http://tong.visitkorea.or.kr/cms/resource/57/691957_image2_1.jpg";"예천사부리소나무"
5225;"1";"http://tong.visitkorea.or.kr/cms/resource/66/1614966_image2_1.jpg";"예천천향리석송령"
5226;"1";"http://tong.visitkorea.or.kr/cms/resource/48/2436648_image2_1.jpg";"예천출렁다리마을"
5227;"1";"http://tong.visitkorea.or.kr/cms/resource/21/691921_image2_1.jpg";"예천권씨병암정및별묘"
5228;"1";"http://tong.visitkorea.or.kr/cms/resource/28/692028_image2_1.jpg";"예천온천"
5229;"1";"http://tong.visitkorea.or.kr/cms/resource/77/1614977_image2_1.jpg";"예천천문우주센터"
